,usrec,unrate,cpiaucsl,indpro,m2sl,wtisplc,icsa,houst,gs10,tb3ms,baa,ppiaco,usalolitoaastsam,sp500,precio_oro
1967-01-31,-0.36907715821755854,-1.159184318989491,-1.5367002548548467,-1.6357859003621256,-0.9662026735112295,-1.1893377362217177,-0.5881602431428953,-0.9264908863722592,-0.454376810206498,0.06982400791028527,-0.732519581864253,-1.596266415559038,-0.825697312985004,-0.7703589932264364,-0.942561302076455
1967-02-28,-0.36907715821755854,-1.2162560652596588,-1.5354612883512635,-1.652737447125194,-0.9656337009441963,-1.1883136065404158,-0.4479425372390192,-0.7848893290893009,-0.4378270247666522,0.02079376676300712,-0.7842021479199756,-1.596266415559038,-0.8952544542845471,-0.770238953031893,-0.942561302076455
1967-03-31,-0.36907715821755854,-1.2162560652596588,-1.5354612883512635,-1.661066830428299,-0.9648859084275242,-1.1883136065404158,-0.4294928390937724,-0.9543054779814117,-0.46761663855837465,-0.07113793538813926,-0.7738656347088312,-1.597864854216661,-0.8838261056522186,-0.7678240020469196,-0.942561302076455
1967-04-30,-0.36907715821755854,-1.2162560652596588,-1.53422232184768,-1.6472085696703058,-0.9644957558101299,-1.1883136065404158,-0.3999733220613774,-0.8658045046795628,-0.4510668531185289,-0.19984231839974426,-0.7807566435162607,-1.6010617315319065,-0.7887652787941075,-0.7651336568107631,-0.942561302076455
1967-05-31,-0.36907715821755854,-1.2162560652596588,-1.53422232184768,-1.66015030124161,-0.9636666814981674,-1.1883136065404158,-0.4996016920457104,-0.3272128671568821,-0.36500796883133063,-0.27338768012066134,-0.7359650862679677,-1.597864854216661,-0.6192222102523245,-0.7686148601637389,-0.942561302076455
1967-06-30,-0.36907715821755854,-1.159184318989491,-1.5317443888405133,-1.6603327584408116,-0.9628863762633789,-1.1883136065404158,-0.5365010883362041,-0.4688144244398404,-0.3087386983358548,-0.29177402055089063,-0.6705005025973856,-1.5946679769014152,-0.4074695713717876,-0.7675133047082738,-0.942561302076455
1967-07-31,-0.36907715821755854,-1.2162560652596588,-1.5305054223369297,-1.6636806358866343,-0.9621873528238809,-1.1883136065404158,-0.5697105449976484,-0.17549691292514105,-0.26239929910428633,-0.08645988574666362,-0.6325999541565225,-1.5946679769014152,-0.18059978944373678,-0.7646111247853907,-0.942561302076455
1967-08-31,-0.36907715821755854,-1.2162560652596588,-1.5292664558333464,-1.635577984018849,-0.9614558166662668,-1.1859239706173785,-0.5549507864814509,-0.06676714572572665,-0.22267981404865628,-0.06807354531643445,-0.6084814233305185,-1.596266415559038,0.03814765758923633,-0.7653949255171076,-0.942561302076455
1967-09-30,-0.36907715821755854,-1.2162560652596588,-1.528027489329763,-1.6380050890873032,-0.9608218186630013,-1.1859239706173785,-0.5881602431428953,-0.031366756404987074,-0.2160598998727181,-0.022107694240861116,-0.5843628925045145,-1.596266415559038,0.22657868047347382,-0.7632271176936402,-0.942561302076455
1967-10-31,-0.36907715821755854,-1.1021125727193233,-1.5267885228261795,-1.6258525909823152,-0.9602528460959681,-1.1859239706173785,-0.5770904242557472,0.1456351901987108,-0.1564806722892729,0.02079376676300712,-0.5430168396599365,-1.596266415559038,0.3764695482854456,-0.7656350059061944,-0.942561302076455
1967-11-30,-0.36907715821755854,-1.159184318989491,-1.5243105898190128,-1.6043311278578387,-0.9597651553242253,-1.1859239706173785,-0.6361294583205371,0.26447935434690795,-0.06711183091410555,0.07288839798199036,-0.47410675158563953,-1.596266415559038,0.4848041128187222,-0.7651407195831823,-0.942561302076455
1967-12-31,-0.36907715821755854,-1.2162560652596588,-1.5230716233154293,-1.5878972503576223,-0.959179926398134,-1.1859239706173785,-0.5438809675943028,-0.31709847020809934,-0.08366161635395133,0.14643375970290728,-0.40175115910762776,-1.5914710995861696,0.5525192152201892,-0.7633965865204847,-0.942561302076455
1968-01-31,-0.36907715821755854,-1.273327811529826,-1.521832656811846,-1.5895563379131565,-0.9587572610626237,-1.1859239706173785,-0.6102998809171915,-0.13503932513001013,-0.13993088684942714,0.15562692991802202,-0.4327606987410613,-1.589872660928547,0.5771631629312625,-0.7663835035504486,-0.9417835359506894
1968-02-29,-0.36907715821755854,-1.2162560652596588,-1.5205936903082626,-1.5840359468396268,-0.958269570290881,-1.1859239706173785,-0.6287495790624383,0.21896456807738562,-0.13000101558551985,0.1494981497746124,-0.4465427163559207,-1.5866757836133014,0.5796106129344399,-0.7684171456345341,-0.9410764758363569
1968-03-31,-0.36907715821755854,-1.273327811529826,-1.5193547238046792,-1.5792071958467928,-0.9578143922372544,-1.1859239706173785,-0.6324395186914877,0.0824202092688187,-0.07042178800207466,0.207721561137005,-0.42931519433734655,-1.5850773449556785,0.5742229708477976,-0.7678240020469196,-0.9396623556076918
1968-04-30,-0.36907715821755854,-1.3874713040701616,-1.5181157573010957,-1.5769625479775404,-0.9574079832608021,-1.1859239706173785,-0.4147330805775749,0.30493694214203887,-0.10352135888176649,0.2720737526428075,-0.38796914149276834,-1.5850773449556785,0.5693873042643508,-0.7626975228958486,-0.9384462122110399
1968-05-31,-0.36907715821755854,-1.3874713040701616,-1.5168767907975125,-1.5595357638584109,-0.9568877797709432,-1.1859239706173785,-0.6250596394333889,-0.06423854648853097,-0.027392345858475525,0.35787667465054424,-0.3672961150704791,-1.5834789062980557,0.570736970164684,-0.7618360478294703,-0.9344301107616312
1968-06-30,-0.36907715821755854,-1.273327811529826,-1.5143988577903456,-1.5537650245348131,-0.9562862944857937,-1.1859239706173785,-0.6250596394333889,-0.07182434420011802,-0.07704170217801314,0.3149752136466757,-0.3535140974556197,-1.5834789062980557,0.587761160365497,-0.7612005329946571,-0.9338078978610187
1968-07-31,-0.36907715821755854,-1.273327811529826,-1.5119209247831786,-1.5561836432219092,-0.9557986037140509,-1.1859239706173785,-0.5844703035138459,0.19873577417982016,-0.1498607581133347,0.25062302214087323,-0.3845236370890533,-1.581880467640433,0.6298197921941253,-0.7624998083666438,-0.9361836198451758
